Year,State,RTO Name,3,Fuel,Jan,Feb,March,April,May,June,July,Aug,Sep,Oct,Nov,Dec,Total
2014,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),2,ELECTRIC(BOV),0,0,0,1,0,0,0,0,0,0,0,0,1
2014,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),3,NOT APPLICABLE,13,3,19,10,11,7,11,5,6,1,7,8,101
2014,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),4,PETROL,942,577,"1,110",787,"1,082",945,803,605,587,"1,037",967,756,"10,198"
2014,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),5,PETROL/CNG,1,1,0,2,0,1,0,0,0,0,0,0,5
2014,Odisha,JHARSUGUDA RTO - OR23( 07-NOV-2017 ),6,PETROL/LPG,0,5,0,1,1,0,0,0,0,0,1,0,8
2014,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),1,DIESEL,138,145,139,134,144,110,93,115,81,98,126,139,"1,462"
2014,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),2,NOT APPLICABLE,38,42,36,27,38,38,22,21,9,11,22,31,335
2014,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),3,PETROL,836,"1,360","1,589","1,300","1,765",938,906,708,563,689,730,681,"12,065"
2014,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),4,PETROL/CNG,0,0,0,1,3,1,0,0,0,0,0,1,6
2014,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),5,PETROL/LPG,0,5,12,2,0,1,1,1,0,1,0,0,23
2014,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),1,DIESEL,95,97,107,66,99,87,92,66,101,105,100,96,"1,111"
2014,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),2,ELECTRIC(BOV),2,0,0,0,0,0,0,0,0,0,0,0,2
2014,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),3,LPG ONLY,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),4,NOT APPLICABLE,17,18,17,13,31,17,9,9,15,5,11,21,183
2014,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),5,PETROL,619,495,619,568,802,681,540,500,564,530,717,669,"7,304"
2014,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),6,PETROL/CNG,0,0,0,0,1,0,0,0,1,0,0,0,2
2014,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),7,PETROL/LPG,0,0,0,0,0,7,0,3,0,1,0,1,12
2014,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),1,DIESEL,207,210,225,151,166,150,188,113,161,187,191,165,"2,114"
2014,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),2,NOT APPLICABLE,40,42,52,25,24,28,48,27,23,31,44,30,414
2014,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),3,PETROL,696,898,893,691,"1,269",841,821,566,683,842,803,762,"9,765"
2014,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),4,PETROL/CNG,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),1,DIESEL,68,56,93,75,82,100,65,104,76,80,110,96,"1,005"
2014,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),2,NOT APPLICABLE,19,9,19,14,14,35,0,37,21,6,26,19,219
2014,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),3,PETROL,554,566,642,624,707,619,511,421,483,511,588,361,"6,587"
2014,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),4,PETROL/LPG,0,1,1,1,6,0,2,0,0,1,1,0,13
2014,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),1,DIESEL,156,158,290,139,180,194,192,142,153,176,219,165,"2,164"
2014,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),2,NOT APPLICABLE,14,27,82,19,30,40,46,24,19,23,36,44,404
2014,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),3,PETROL,"1,054","1,017","1,405",992,975,821,914,619,835,"1,103","1,316",810,"11,861"
2014,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),4,PETROL/CNG,0,0,3,0,4,5,1,0,0,3,0,1,17
2014,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),5,PETROL/LPG,0,0,0,0,0,0,0,0,1,0,0,0,1
2014,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),1,DIESEL,60,37,52,21,36,41,35,35,58,30,12,41,458
2014,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),2,NOT APPLICABLE,13,0,9,1,5,6,3,1,10,1,0,10,59
2014,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),3,PETROL,302,398,439,438,294,218,343,215,194,210,323,214,"3,588"
2014,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),1,DIESEL,141,141,166,121,166,148,147,138,150,147,145,158,"1,768"
2014,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),2,NOT APPLICABLE,31,32,37,28,20,20,16,23,14,14,12,30,277
2014,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),3,PETROL,"1,059",877,"1,060","1,038","1,093","1,063",996,738,"1,064","1,677",934,797,"12,396"
2014,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),4,PETROL/CNG,0,0,0,0,2,0,0,0,0,0,0,0,2
2014,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),5,PETROL/LPG,1,0,1,0,0,0,1,1,2,0,0,0,6
2014,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),1,DIESEL,152,115,184,74,93,111,143,92,81,53,139,77,"1,314"
2014,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),2,NOT APPLICABLE,55,23,79,17,29,49,72,25,5,7,25,10,396
2014,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),3,PETROL,581,567,579,444,456,355,259,298,276,272,344,324,"4,755"
2014,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),1,DIESEL,81,83,94,70,74,64,75,63,74,85,75,42,880
2014,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),2,NOT APPLICABLE,23,31,27,19,23,16,14,13,10,18,19,12,225
2014,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),3,PETROL,694,763,"1,154",742,826,746,694,413,702,"1,055",923,533,"9,245"
2014,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),4,PETROL/CNG,0,1,1,3,0,0,0,0,0,1,2,1,9
2014,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),5,PETROL/LPG,0,2,0,0,1,0,2,0,1,0,1,0,7
2014,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),1,DIESEL,42,32,50,28,52,43,45,12,31,17,19,74,445
2014,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),2,NOT APPLICABLE,17,11,16,12,17,30,13,2,13,4,3,20,158
2014,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),3,PETROL,334,394,435,376,387,317,271,187,245,120,76,488,"3,630"
2014,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),4,PETROL/CNG,0,1,1,0,0,0,0,0,0,0,0,0,2
2014,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),1,DIESEL,36,37,45,39,48,49,59,39,64,46,51,59,572
2014,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),2,NOT APPLICABLE,5,5,5,11,5,12,13,6,15,7,5,9,98
2014,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),3,PETROL,157,164,258,252,222,257,222,153,221,249,201,217,"2,573"
2014,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),4,PETROL/LPG,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,Odisha,PURI RTO - OR13( 25-DEC-2017 ),1,DIESEL,141,124,101,93,104,104,98,107,99,126,122,106,"1,325"
2014,Odisha,PURI RTO - OR13( 25-DEC-2017 ),2,ELECTRIC(BOV),0,0,0,4,3,0,0,0,0,0,0,0,7
2014,Odisha,PURI RTO - OR13( 25-DEC-2017 ),3,NOT APPLICABLE,39,25,17,16,13,11,10,19,15,13,24,17,219
